"","eventid","country_txt","latitude","longitude","attacktype1","targtype1","region","weaptype1","imonth","suicide","gname","guncertain1","doubtterr","groups"
"34094",201410110058,"Iraq",33.370243,44.278691,"3","14","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34134",201410120010,"Iraq",34.05911,44.215907,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34152",201410120053,"Iraq",34.432778,44.934722,"3","2","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34153",201410120054,"Iraq",34.432778,44.934722,"3","3","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34154",201410120055,"Iraq",34.432778,44.934722,"3","22","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34174",201410130003,"Iraq",34.192446,43.886445,"3","20","10","6","10","0","Al-Naqshabandiya Army","0","0",1
"34180",201410130020,"Iraq",33.911667,44.163333,"3","2","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34198",201410130047,"Iraq",33.378262,44.345534,"3","3","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34199",201410130048,"Iraq",33.340624,44.470086,"3","1","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34214",201410140003,"Iraq",33.381146,44.34494,"3","3","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34215",201410140004,"Iraq",35.005104,43.49686,"3","1","10","6","10","1","Al-Naqshabandiya Army","0","0",1
"34265",201410150003,"Iraq",33.416758,43.299978,"3","2","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34272",201410150010,"Iraq",33.416667,43.3,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34273",201410150011,"Iraq",33.421918,43.30411,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34274",201410150012,"Iraq",33.416649,43.300017,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34275",201410150013,"Iraq",33.409472,43.306526,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34320",201410160004,"Iraq",34.883135,44.626893,"3","14","10","6","10","0","Al-Naqshabandiya Army","0","0",1
"34321",201410160005,"Iraq",33.387476,44.411096,"3","3","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34322",201410160006,"Iraq",33.061704,44.35386,"3","4","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"34323",201410160007,"Iraq",33.3,44.4,"3","17","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34326",201410160012,"Iraq",35.408611,43.679444,"3","4","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"34327",201410160013,"Iraq",35.408611,43.679444,"3","4","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"34345",201410160038,"Iraq",33.3,44.4,"3","3","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34346",201410160039,"Iraq",33.352837,44.324915,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34347",201410160040,"Iraq",33.370243,44.278691,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34348",201410160041,"Iraq",33.32984,44.386304,"3","1","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34398",201410170042,"Iraq",36.340581,43.140452,"3","20","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34444",201410190007,"Iraq",34.832601,43.516127,"3","4","10","6","10","1","Al-Naqshabandiya Army","0","1",1
"34446",201410190009,"Iraq",33.66439,44.373998,"3","4","10","6","10","0","Al-Naqshabandiya Army","0","1",1
"34450",201410190013,"Iraq",33.247188,44.024271,"3","4","10","6","10","0","Al-Naqshabandiya Army","0","1",1
"34487",201410200005,"Iraq",36.258704,43.281417,"2","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"34501",201410200026,"Iraq",32.596877,44.017535,"3","8","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34502",201410200027,"Iraq",32.589098,44.043896,"3","15","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34503",201410200028,"Iraq",32.627695,44.041367,"3","3","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34513",201410210001,"Iraq",33.387476,44.411096,"3","1","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34519",201410210012,"Iraq",33.215246,44.385456,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34522",201410210019,"Iraq",35.798611,43.295,"6","3","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34539",201410210046,"Iraq",33.10107,44.582723,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34541",201410210048,"Iraq",33.3,44.4,"3","1","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"34542",201410210049,"Iraq",33.30812,44.393933,"3","7","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34567",201410220026,"Iraq",33.445957,43.355853,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34586",201410220049,"Iraq",33.164064,43.864942,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34587",201410220050,"Iraq",33.634753,42.831001,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34612",201410230016,"Iraq",36.339787,43.125501,"1","3","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34623",201410230035,"Iraq",33.164064,43.864942,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34656",201410240014,"Iraq",32.559761,41.919647,"2","3","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"34657",201410240015,"Iraq",33.416667,43.3,"2","3","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"34658",201410240016,"Iraq",33.361255,43.807015,"2","3","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"34659",201410240017,"Iraq",34.276091,44.538484,"9","14","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34663",201410240021,"Iraq",34.881301,44.630574,"2","19","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"34673",201410240032,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34674",201410240033,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34675",201410240034,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34702",201410250009,"Iraq",33.509167,44.234167,"3","4","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"34707",201410250018,"Iraq",35.798611,43.295,"6","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34744",201410260021,"Iraq",34.829869,43.518133,"9","4","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"34745",201410260023,"Iraq",33.422689,44.367154,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34770",201410270009,"Iraq",32.866677,44.213887,"3","4","10","6","10","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"34774",201410270013,"Iraq",33.061704,44.35386,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34779",201410270023,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34780",201410270024,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34781",201410270025,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34782",201410270026,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34783",201410270027,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34784",201410270028,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34785",201410270029,"Iraq",36.339787,43.125501,"6","10","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34786",201410270030,"Iraq",35.263028,43.408168,"6","3","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34823",201410280012,"Iraq",33.416685,43.300153,"3","8","10","6","10","0","Military Council of the Tribal Revolutionaries (MCTR)","0","0",1
"34832",201410280029,"Iraq",36.764834,42.636048,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34861",201410290020,"Iraq",33.297482,44.290578,"3","3","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34862",201410290021,"Iraq",33.334399,44.50906,"3","14","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34863",201410290022,"Iraq",34.316204,43.868365,"3","17","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34867",201410290041,"Iraq",33.634102,42.831047,"6","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34869",201410290043,"Iraq",33.082726,44.619216,"3","4","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34876",201410290055,"Iraq",33.427119,43.319673,"6","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34894",201410300026,"Iraq",34.202414,45.194151,"9","4","10","13","10","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"34900",201410300035,"Iraq",33.634102,42.831047,"6","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"34926",201410310018,"Iraq",35.050802,43.558242,"3","19","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34927",201410310019,"Iraq",35.049437,43.558042,"3","19","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34928",201410310020,"Iraq",33.165289,43.86549,"3","3","10","6","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34964",201411010008,"Iraq",34.600108,43.683508,"3","14","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"34966",201411010010,"Iraq",33.416713,43.299752,"6","14","10","5","10","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35039",201411020036,"Iraq",33.3,44.4,"3","3","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35040",201411020037,"Iraq",33.389934,44.460652,"3","14","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35042",201411020040,"Iraq",33.165289,43.86549,"3","14","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35088",201411030024,"Iraq",33.877222,44.959167,"9","4","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"35089",201411030025,"Iraq",36.321363,41.865109,"9","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35095",201411030033,"Iraq",33.380981,44.344896,"3","14","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35100",201411030041,"Iraq",33.416713,43.299752,"6","14","10","5","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35101",201411030042,"Iraq",33.401821,44.368578,"3","14","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35123",201411040026,"Iraq",34.533753,43.483738,"6","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35125",201411040043,"Iraq",34.929095,43.493056,"3","3","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35126",201411040045,"Iraq",34.929095,43.493056,"3","2","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35180",201411050041,"Iraq",36.763198,42.60233,"3","13","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35206",201411060034,"Iraq",36.158056,43.259444,"3","8","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35234",201411070007,"Iraq",34.526518,43.7074,"3","17","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35235",201411070008,"Iraq",34.911652,43.485156,"3","3","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35264",201411080005,"Iraq",33.426248,42.977081,"3","4","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"35273",201411080015,"Iraq",33.078471,44.255597,"3","3","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35274",201411080016,"Iraq",35.393848,43.259404,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35275",201411080017,"Iraq",35.492997,43.242478,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35276",201411080018,"Iraq",34.533753,43.483738,"3","14","10","6","11","0","Al-Naqshabandiya Army","0","0",1
"35295",201411080078,"Iraq",36.340106,43.129825,"6","10","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35303",201411090018,"Iraq",35.142168,44.447382,"1","3","10","5","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"35304",201411090019,"Iraq",33.927321,44.773317,"6","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35305",201411090020,"Iraq",34.016365,44.145283,"9","17","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35317",201411090032,"Iraq",33.633442,42.816579,"6","14","10","5","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35331",201411090089,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35332",201411090090,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35333",201411090091,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35334",201411090092,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35335",201411090093,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35336",201411090094,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35337",201411090095,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35338",201411090096,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35339",201411090097,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35340",201411090098,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35341",201411090099,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35342",201411090100,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35343",201411090101,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35344",201411090102,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35345",201411090103,"Iraq",35.798611,43.295,"6","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35388",201411110017,"Iraq",33.63497,44.235291,"3","4","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"35393",201411110025,"Iraq",34.709277,43.69508,"6","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35394",201411110026,"Iraq",33.349982,43.783294,"6","3","10","9","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35395",201411110027,"Iraq",33.291965,44.065593,"2","4","10","5","11","0","Al-Naqshabandiya Army","0","0",2
"35426",201411120008,"Iraq",33.078471,44.255597,"3","4","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"35461",201411120044,"Iraq",33.314657,44.347304,"3","1","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35462",201411120045,"Iraq",33.314657,44.347304,"3","3","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35533",201411140013,"Iraq",34.599279,43.682983,"3","4","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"35536",201411140016,"Iraq",33.248229,44.333281,"3","1","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35576",201411150004,"Iraq",33.416649,43.299912,"3","19","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"35577",201411150005,"Iraq",33.416649,43.299912,"3","4","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"35578",201411150007,"Iraq",34.929095,43.493056,"3","17","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35579",201411150008,"Iraq",NA,NA,"6","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35608",201411160007,"Iraq",33.268536,44.238424,"3","7","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"35611",201411160010,"Iraq",33.633333,42.816667,"9","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"35614",201411160013,"Iraq",NA,NA,"6","14","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
